survey_name,profile_name,year,date,n_cells,mesh_total_cells,percent_used,span_x,span_z,span_xy,surface_m2,weighted_mean_rho,median_rho,std_rho
IT_CER_CB1_2015-08-20_01,IT_CER_CB1,2015,2015-08-20,201,746,26.94369973190349,86.04644426553007,20.611993522873625,88.48075976011935,1125.0244336539834,17565.209889196693,14994.123320789982,6458.344391595087
IT_CER_CB1_2016-08-24_01,IT_CER_CB1,2016,2016-08-24,216,746,28.9544235924933,86.6910316348731,19.634889507311627,88.88680358682555,1109.1994384099044,17196.34962003277,15868.045550530069,4452.090328522422
IT_CER_CB1_2018-08-23_01,IT_CER_CB1,2018,2018-08-23,218,746,29.222520107238605,86.6910316348731,19.634889507311627,88.88680358682555,1116.9279355351898,16893.360314719048,15174.381888254276,4986.443798180952
IT_CER_CB1_2021-08-23_01,IT_CER_CB1,2021,2021-08-23,190,746,25.469168900804288,83.64216468211973,20.1029335118946,86.0240643569838,975.7518225226944,16262.559309254197,15804.835022051648,3902.19565757174
CH_ATT_MV1_2022-10-07_01,CH_ATT_MV1,2022,2022-10-07,259,762,33.98950131233596,131.02366719613713,69.82872232877351,148.46970003200337,3597.9374735507035,19296.38154415724,23120.43968455368,7688.128837696679
CH_ATT_MV1_2021-09-24_01,CH_ATT_MV1,2021,2021-09-24,254,762,33.333333333333336,131.02366719613713,68.80984960847877,147.99323217183132,3535.092409429052,19944.27975796073,22664.10695924125,8098.056295472127
CH_ATT_MV1_2020-09-22_01,CH_ATT_MV1,2020,2020-09-22,226,762,29.658792650918635,119.24399697361903,65.96858788667596,136.27540277690085,2937.9553586232378,26790.07251857304,21687.81457892789,18619.135442042585
CH_ATT_MV1_2019-09-17_01,CH_ATT_MV1,2019,2019-09-17,218,762,28.60892388451444,123.27763001211513,57.37016758088801,135.9731965854415,2485.563071432396,24742.65487384899,25200.094032073823,9923.942899705877
CH_ATT_MV1_2018-10-15_01,CH_ATT_MV1,2018,2018-10-15,231,762,30.31496062992126,121.68530516344887,62.189288936745896,136.65584931198424,3352.8983412838143,25093.95295775949,22605.70807330312,13593.030095691218
CH_ATT_MV1_2017-09-25_01,CH_ATT_MV1,2017,2017-09-25,253,762,33.202099737532805,124.16057229519704,68.80984960847877,141.95296092654186,3364.449661499542,21335.830155953,24852.68547593964,8428.669403426606
CH_ATT_MV1_2016-09-23_01,CH_ATT_MV1,2016,2016-09-23,270,762,35.43307086614173,148.92795417201242,68.87068089253576,164.0814012021549,4149.266900406334,18880.074820235044,22406.47114735484,8504.251322416298
CH_ATT_MV1_2014-09-30_01,CH_ATT_MV1,2014,2014-09-30,221,762,29.00262467191601,109.27101639128276,55.27204565899695,122.45470205146977,2430.5484426547573,26313.04234141309,22652.281657236166,17996.66214721625
CH_ATT_MV1_2010-07-14_01,CH_ATT_MV1,2010,2010-07-14,236,762,30.971128608923884,130.93991814717177,59.012320802158825,143.6235223452097,3144.886754812213,32212.21706501325,33490.03519256989,21004.28310862204
CH_ATT_MV1_2008-11-10_01,CH_ATT_MV1,2008,2008-11-10,252,762,33.07086614173228,124.16057229519704,69.47236696082567,142.27528767783417,3560.6334278608115,25279.469491177184,28433.89575516039,12500.807108210582
CH_ATT_MV1_2008-07-16_01,CH_ATT_MV1,2008,2008-07-16,239,762,31.36482939632545,124.07682324623168,61.85358252396164,138.6395460823684,3141.31770351984,29702.76880510101,33340.04528433284,13076.936002959676
CH_ATT_MV1_2007-08-25_01,CH_ATT_MV1,2007,2007-08-25,208,762,27.296587926509183,118.36105469053712,51.7703633693774,129.18788561956455,2629.8886342795986,32491.201184669306,28212.24106308184,19048.463592103733
CH_STT_S07_2019-09-12_01,CH_STT_S07,2019,2019-09-12,73,543,13.443830570902394,34.19129244212934,19.866600185770828,39.54397908410938,203.5432107979589,36806.13732973759,33367.25801399271,22733.162292691144
